Id|RouteId|Route|AccountId|Account|Address|City|State|Location|Last24HoursSales|Last7DaysSales|Fill %|Sales|SoldoutItems|EmptyLanes|ItemsToPick|DaysSinceLastVisit|IsAccountOpen
796|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Wardrobe Dept - Coke|6.0000|44.0000|29.687500000000000|64.0000|0|0|45|19|True
798|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Wardrobe Dept - Dasani|2.0000|18.0000|172.916666666666666|136.5000|0|0|9|123|True
799|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Wardrobe Dept - Powerade||57.0000|46.093750000000000|123.2500|0|0|69|19|True
797|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Staff - Wardrobe Dept - Zero|||60.937500000000000|6.0000|1|1|79|20|True
787|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|The Bat - Coke||42.7500|46.875000000000000|137.7500|0|0|34|33|True
790|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|The Bat - Dasani|||0.000000000000000|123.5000|1|1|192|19|True
789|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|The Bat - Glaceau||97.7500|45.312500000000000|253.0000|0|0|70|33|True
791|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|The Bat - Powerade|||39.843750000000000|1393.5000|1|1|88|19|True
788|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|The Bat - Zero|||9.375000000000000|527.2500|2|2|32|20|True
795|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Vortex - Powerade||||0.0000|0|0|0|41|True
793|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Vortex - Zero||||0.0000|0|0|0|45|True
806|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Xtreme Skyflyer - Coke||42.7500|231.250000000000000|142.5000|0|0|0|122|True
808|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Xtreme Skyflyer - Dasani||34.0000|20.833333333333333|105.5000|2|2|76|19|True
809|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Xtreme Skyflyer - Powerade|||121.875000000000000|460.0000|0|0|0|32|True
807|30|Seasonal Route 1|282|Canada's Wonderland|9580 Jane St|Vaughan|ON|Xtreme Skyflyer - Zero|||69.270833333333333|408.0000|1|1|23|32|True
1368|3|Tim Ao|118|Adaria Vending Services|200 Steelcase Rd E #5|Markham|ON|In Warehouse|||0.000000000000000|0.0000|40|40|540|33|True
1381|3|Tim Ao|130|Ceridian Dayforce|4110 Yonge Street Suite 604|Toronto|ON|4110 Yonge - Suite 400 - Small Kitchen|||0.000000000000000|0.0000|8|8|660|0|True
1351|3|Tim Ao|398|"COH - Bernie Morelli Recreation Centre "|876 Cannon St E|"Hamilton "|ON|Arenas|||94.705882352941176|0.0000|0|0|37|47|True
1338|3|Tim Ao|401|"COH - Huntington Park Recreation Centre "|87 Brentwood Dr|"Hamilton "|ON|Arenas|||98.989898989898989|0.0000|0|0|6|47|True
1348|3|Tim Ao|415|"COH - J.L Grightmire Arena (Dundas Market St) "|35 Market St S|Dundas|ON|Arenas|||98.870056497175141|0.0000|0|0|6|47|True
1362|3|Tim Ao|402|COH - Norman Pinky Lewis Recreation Centre|192 Wentworth St N|"Hamilton "|ON|D3|||82.474226804123711|0.0000|3|3|102|42|True
1345|3|Tim Ao|57|McMaster University|1280 Main Street West|Hamilton|ON|PGCLL Residence 3/F|||0.000000000000000|0.0000|40|40|526|33|True
1168|3|Tim Ao|363|Seneca - Newnham|1750 Finch Ave E|North York|ON|Unassigned||||0.0000|0|0|0|14|True
1149|6|Tommy Chan|118|Adaria Vending Services|200 Steelcase Rd E #5|Markham|ON|Reception|||82.500000000000000|7.0000|0|0|9|80|True
1257|6|Tommy Chan|118|Adaria Vending Services|200 Steelcase Rd E #5|Markham|ON|Reception|||88.541666666666666|6.5000|1|1|11|80|True
982|33|YYZ - External|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|De-Icing (Left of Garage 7)|1.2500|14.7500|61.706783369803063|89.5000|0|0|175|26|True
1036|33|YYZ - External|311|Air Canada - Cabin Services|3111 Convair Dr|Mississauga|ON|De-Icing (Left of Garage 7)|5.5000|25.5000|64.879356568364611|156.5000|5|5|131|26|True
1066|33|YYZ - External|312|Air Canada - Hangars|6420 Silver Dart Drive|"Mississauga "|ON|Hangar 1&2 Jazz|4.5000|20.0000|63.655913978494623|121.5000|6|6|169|26|True
1067|33|YYZ - External|312|Air Canada - Hangars|6420 Silver Dart Drive|"Mississauga "|ON|Hangar 1&2 Jazz|1.2500|15.2500|70.735785953177257|69.7500|0|0|175|26|True
1143|33|YYZ - External|312|Air Canada - Hangars|6420 Silver Dart Drive|"Mississauga "|ON|Hangar 5||11.7500|83.612040133779264|39.5000|0|0|98|26|True
1311|33|YYZ - External|312|Air Canada - Hangars|6420 Silver Dart Drive|"Mississauga "|ON|Hangar 5|3.5000|17.0000|85.741444866920152|100.5000|0|0|75|26|True
1050|33|YYZ - External|312|Air Canada - Hangars|6420 Silver Dart Drive|"Mississauga "|ON|Hangar 8 Security Pass||52.0000|47.201492537313432|384.5000|12|12|257|26|True
1065|33|YYZ - External|312|Air Canada - Hangars|6420 Silver Dart Drive|"Mississauga "|ON|Hangar 8 Security Pass|12.5000|67.7500|27.090909090909090|409.0000|2|2|401|26|True
661|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|Departures Level Food Court||11.7500|95.538461538461538|11.7500|0|0|29|7|True
1379|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|Departures Level Food Court|109.0000|663.5000|68.702290076335877|297.5000|0|0|113|3|True
645|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 APM Train|40.7500|197.5000|78.798586572438162|197.5000|0|0|143|7|True
606|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 APM Train|||80.519480519480519|301.2500|0|0|68|3|True
634|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Domestic Baggage Hall Carousel 3|75.2500|348.2500|74.828375286041189|363.7500|1|1|129|8|True
612|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Domestic Baggage Hall Carousel 3|25.5000|299.0000|74.050632911392405|139.0000|0|0|82|3|True
611|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Domestic Baggage Hall Carousel 3|102.2500|520.2500|65.460526315789473|283.0000|0|0|105|3|True
636|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Domestic Baggage Hall Carousel 4|45.5000|304.2500|79.545454545454545|331.5000|4|4|99|8|True
587|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Domestic Baggage Hall Carousel 4|54.0000|335.0000|66.145833333333333|341.0000|0|0|130|8|True
561|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Domestic Baggage Hall Carousel 4|117.0000|788.5000|45.833333333333333|389.0000|0|0|156|3|True
536|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 11|||72.568578553615960|170.0000|1|1|53|7|True
557|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 11|15.0000|84.0000|86.309523809523809|138.0000|0|0|46|13|True
684|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 11|65.2500|475.5000|71.111111111111111|43.5000|0|0|117|0|True
577|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 11|29.0000|129.0000|78.214285714285714|25.5000|0|0|61|0|True
552|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 12|9.0000|60.0000|85.714285714285714|213.0000|0|0|48|34|True
685|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 12|37.5000|234.0000|75.061728395061728|33.0000|0|0|101|0|True
580|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 12|6.0000|60.0000|77.304964539007092|6.0000|0|0|64|0|True
589|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 13|15.0000|92.0000|87.239583333333333|83.0000|0|0|49|7|True
567|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 13|18.5000|41.0000|96.428571428571428|28.0000|0|0|10|3|True
553|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 13|12.0000|114.0000|82.142857142857142|162.0000|0|0|60|13|True
559|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 6|42.0000|156.0000|74.404761904761904|36.0000|0|0|86|0|True
682|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 6|91.5000|570.0000|61.975308641975308|91.5000|0|0|154|0|True
575|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 6|37.5000|144.0000|80.714285714285714|177.0000|0|0|54|10|True
1291|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 7|32.0000|231.5000|76.555023923444976|20.5000|1|1|103|0|True
588|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 7|30.0000|275.0000|77.343750000000000|24.0000|0|0|87|0|True
583|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 7|||93.214285714285714|117.0000|0|0|30|41|True
551|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 7|36.0000|324.0000|68.750000000000000|33.0000|0|0|105|0|True
558|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 8|||73.214285714285714|267.0000|0|0|1|0|True
683|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 8|||93.333333333333333|45.0000|0|0|14|10|True
576|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Arrivals Int'l Baggage Hall Carousel 8|29.5000|234.5000|68.571428571428571|22.5000|0|0|88|0|True
648|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 14|68.0000|465.5000|76.112759643916913|433.2500|1|1|161|6|True
593|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 14|44.0000|234.0000|84.895833333333333|149.0000|0|0|58|6|True
563|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 14|60.0000|588.5000|68.402777777777777|256.0000|0|0|91|3|True
649|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 8 by Police Station|55.0000|384.5000|80.606060606060606|301.0000|1|1|128|6|True
592|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 8 by Police Station|27.0000|207.0000|86.458333333333333|160.0000|0|0|52|6|True
554|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 8 by Police Station|30.0000|384.0000|64.583333333333333|294.0000|0|0|119|6|True
597|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Dep Column 8 by Police Station|46.0000|246.5000|73.913043478260869|182.0000|0|0|72|6|True
647|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Employee Center|18.5000|126.2500|79.002624671916010|92.0000|0|0|80|6|True
574|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Employee Center||122.0000|74.276527331189710|208.0000|0|0|80|13|True
541|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Employee Center|14.5000|75.5000|84.279475982532751|124.0000|0|0|36|13|True
542|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Employee Center||33.0000|100.347222222222222|162.0000|0|0|0|91|True
1288|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 International Arrivals|60.5000|390.0000|70.508474576271186|422.0000|3|3|174|8|True
687|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 International Arrivals|106.2500|1049.5000|41.776315789473684|472.2500|1|1|172|3|True
632|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking Car Rental Avis|50.0000|282.0000|71.226415094339622|225.7500|1|1|124|6|True
600|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking Car Rental Avis|12.0000|266.0000|82.670454545454545|195.0000|0|0|62|6|True
633|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking Car Rental Budget|56.5000|252.7500|75.779376498800959|204.7500|0|0|109|6|True
599|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking Car Rental Budget|6.0000|185.0000|84.090909090909090|137.0000|0|0|56|6|True
650|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking West Bridge (Outside Pass Office)|11.5000|62.2500|85.632183908045977|166.0000|0|0|84|14|True
609|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking West Bridge (Outside Pass Office)|24.5000|120.2500|71.333333333333333|239.5000|0|0|86|14|True
652|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking West Bridge 5/F (By Luggage Cart)|28.0000|157.2500|96.935483870967741|59.0000|0|0|41|3|True
615|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Parking West Bridge 5/F (By Valet Care)||224.2500|76.190476190476190|156.7500|0|0|40|3|True
646|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pass Office Lunchroom|4.7500|24.0000|82.666666666666666|19.5000|1|1|42|6|True
674|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pass Office Lunchroom|4.0000|41.0000|89.795918367346938|31.0000|0|0|32|6|True
673|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (By Greyhound)|38.5000|162.5000|86.111111111111111|66.7500|0|0|78|3|True
572|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (By Greyhound)||117.7500|71.381578947368421|70.5000|0|0|64|3|True
638|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (By Ticket Vending Machines)|47.2500|431.0000|87.202380952380952|160.5000|1|1|86|3|True
562|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (By Ticket Vending Machines)|75.0000|477.5000|83.333333333333333|251.5000|0|0|48|3|True
590|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (By Ticket Vending Machines)|48.0000|397.0000|82.291666666666666|164.0000|0|0|68|3|True
637|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (Outside Employee Center)|66.7500|134.5000|82.520325203252032|134.5000|0|0|96|3|True
608|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Service Level (Outside Employee Center)|93.7500|446.2500|72.039473684210526|200.2500|0|0|84|3|True
639|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Trades Lunchroom (EDS017A)|7.0000|21.5000|60.888888888888888|164.2500|10|10|88|38|True
595|16|YYZ T1 - Route 1|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Trades Lunchroom (EDS017A)||36.2500|65.086206896551724|184.7500|0|0|94|38|True
993|16|YYZ T1 - Route 1|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|ATO Band - By Pharmacy (FA 2218) - INSIDE|4.2500|64.7500|69.005847953216374|41.5000|0|0|106|6|True
1068|16|YYZ T1 - Route 1|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|ATO Band - By Pharmacy (FA 2218) - INSIDE|5.0000|13.5000|104.487179487179487|9.5000|0|0|11|6|True
996|16|YYZ T1 - Route 1|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|DOMH Inbound Baggage (INSIDE)|4.0000|7.2500|125.438596491228070|52.7500|0|0|21|168|True
1075|16|YYZ T1 - Route 1|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|DOMH Inbound Baggage (INSIDE)||2.0000|71.052631578947368|48.5000|5|5|33|56|True
1150|16|YYZ T1 - Route 1|324|Toronto Pearson - T1 - United Airlines|6301 Silver Dart Dr|Mississauga|ON|Pole 13 - 3 Carts|11.0000|77.0000|44.976076555023923|191.0000|1|1|115|21|True
1300|16|YYZ T1 - Route 1|324|Toronto Pearson - T1 - United Airlines|6301 Silver Dart Dr|Mississauga|ON|Pole 13 - 3 Carts|5.0000|40.0000|73.913043478260869|111.2500|2|2|83|21|True
1287|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Across D4|33.0000|235.5000|73.076923076923076|232.5000|2|2|118|7|True
686|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Across D4|67.5000|468.0000|78.282828282828282|195.7500|0|0|86|3|True
631|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Gate 193 Extension|37.2500|203.7500|76.537585421412300|378.7500|4|4|128|18|True
591|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Gate 193 Extension|21.0000|110.0000|76.562500000000000|280.0000|0|0|90|18|True
565|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Gate 193 Extension|35.5000|171.5000|64.285714285714285|339.5000|0|0|110|18|True
1267|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Gate 193 Extension Back Corner|17.5000|124.2500|94.509803921568627|185.2500|6|6|73|10|True
610|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Gate 193 Extension Back Corner|18.0000|148.5000|73.666666666666666|206.7500|0|0|79|10|True
84|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 L1 F57|33.2500|230.0000|90.196078431372549|87.7500|0|0|40|3|True
584|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 L1 F57|21.0000|174.0000|85.416666666666666|120.0000|0|0|55|6|True
549|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 L1 F57|36.0000|345.0000|81.845238095238095|276.0000|0|0|61|6|True
570|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 L1 F57|32.0000|225.0000|88.928571428571428|88.5000|0|0|31|3|True
635|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 L3 In-Transit Preclearance|51.0000|226.7500|68.693009118541033|315.0000|6|6|110|10|True
666|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 L3 In-Transit Preclearance|9.0000|185.0000|81.944444444444444|218.0000|0|0|65|10|True
641|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D24/28 Hammerhead|50.0000|365.0000|79.635258358662613|319.0000|1|1|138|7|True
544|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D24/28 Hammerhead|6.0000|128.0000|83.593750000000000|105.0000|0|0|63|7|True
545|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D24/28 Hammerhead|41.5000|366.0000|63.732394366197183|310.0000|0|0|105|7|True
598|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D32 F32|||66.761363636363636|326.0000|0|0|17|6|True
604|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D36 F36|18.0000|339.0000|72.580645161290322|312.0000|0|0|102|7|True
642|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D53 F53|38.2500|382.0000|80.303030303030303|336.2500|0|0|130|6|True
586|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D53 F53|27.0000|170.0000|81.510416666666666|140.0000|0|0|71|6|True
564|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D53 F53|47.0000|435.0000|59.027777777777777|345.5000|0|0|118|6|True
1310|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier D Gate D53 F53|22.5000|166.5000|78.571428571428571|234.0000|0|0|58|12|True
688|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F Gate F69|65.0000|242.0000|72.817955112219451|221.0000|0|0|109|7|True
689|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F Gate F69|135.0000|687.0000|64.986737400530503|354.0000|0|0|132|3|True
690|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F Gate F69|||91.919191919191919|92.7500|0|0|32|49|True
643|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F ham hd gate E70|5.7500|180.5000|75.064267352185089|165.5000|1|1|99|7|True
571|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F ham hd gate E70|12.0000|142.0000|82.552083333333333|118.0000|0|0|67|7|True
560|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F ham hd gate E70|22.5000|191.0000|66.666666666666666|272.5000|0|0|96|11|True
644|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F ham hd gate E80||529.5000|89.269746646795827|119.0000|0|0|79|3|True
594|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F ham hd gate E80|63.0000|476.0000|82.812500000000000|158.0000|0|0|66|3|True
566|18|YYZ T1 - Route 2|265|GTAA - Toronto Pearson - Terminal 1|6301 Silver Dart Dr|Mississauga|ON|T1 Pier F ham hd gate E80|148.5000|971.0000|64.759036144578313|399.0000|0|0|117|3|True
